conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text,tokenized_text,lemmatized_text,stemmed_text
1963911418937557028,Fri Sep 05 10:25:44 +0000 2025,80,Menteri Keuangan Sri Mulyani Indrawati menyampaikan alokasi anggaran untuk ketertiban dan keamanan pada 2026 naik menjadi Rp179 4 triliun. Dana tersebut mencakup Polri BIN dan BNN dalam menjaga keamanan ketertiban serta pencegahan terorisme dan tindak kejahatan. Dari jumlah https://t.co/Z6N69kD9Ul,1963911418937557028,https://pbs.twimg.com/amplify_video_thumb/1963911297357225984/img/wpxtG21TdbcubLlL.jpg,,in,,23,78,49,https://x.com/undefined/status/1963911418937557028,55507370,,menteri keuangan sri mulyani indrawati menyampaikan alokasi anggaran untuk ketertiban dan keamanan pada naik menjadi rp triliun dana tersebut mencakup polri bin dan bnn dalam menjaga keamanan ketertiban serta pencegahan terorisme dan tindak kejahatan dari jumlah,"['menteri', 'keuangan', 'sri', 'mulyani', 'indrawati', 'menyampaikan', 'alokasi', 'anggaran', 'untuk', 'ketertiban', 'dan', 'keamanan', 'pada', 'naik', 'menjadi', 'rp', 'triliun', 'dana', 'tersebut', 'mencakup', 'polri', 'bin', 'dan', 'bnn', 'dalam', 'menjaga', 'keamanan', 'ketertiban', 'serta', 'pencegahan', 'terorisme', 'dan', 'tindak', 'kejahatan', 'dari', 'jumlah']",menteri keuangan sri mulyani indrawati menyampaikan alokasi anggaran untuk ketertiban dan keamanan pada naik menjadi rp triliun dana tersebut mencakup polri bin dan bnn dalam menjaga keamanan ketertiban serta pencegahan terorisme dan tindak kejahatan dari jumlah,menteri uang sri mulyani indrawati sampai alokasi anggar untuk tertib dan aman pada naik jadi rp triliun dana sebut cakup polri bin dan bnn dalam jaga aman tertib serta cegah terorisme dan tindak jahat dari jumlah
1965054544099823640,Tue Sep 09 15:10:52 +0000 2025,9,@prabowo Anaknya Purbaya MenKeu yg baru dilantik .. Masih muda tapi sudah sombong dan songong Bisa jadi sasaran tembak netizen di medsos kalo sdh di ulik² keluarga dan hartanya baru deh nangis sekeluarga.. Izin Presiden @prabowo mohon ditinjau ulang Menteri Keuangan https://t.co/OikJJQyNlR,1965432725495841052,https://pbs.twimg.com/ext_tw_video_thumb/1965432599876382720/pu/img/G1tNeoSTThdm4aR8.jpg,prabowo,in,,2,5,2,https://x.com/undefined/status/1965432725495841052,303583642,,anaknya purbaya menkeu yg baru dilantik masih muda tapi sudah sombong dan songong bisa jadi sasaran tembak netizen di medsos kalo sdh di ulik² keluarga dan hartanya baru deh nangis sekeluarga izin presiden mohon ditinjau ulang menteri keuangan,"['anaknya', 'purbaya', 'menkeu', 'yg', 'baru', 'dilantik', 'masih', 'muda', 'tapi', 'sudah', 'sombong', 'dan', 'songong', 'bisa', 'jadi', 'sasaran', 'tembak', 'netizen', 'di', 'medsos', 'kalo', 'sdh', 'di', 'ulik²', 'keluarga', 'dan', 'hartanya', 'baru', 'deh', 'nangis', 'sekeluarga', 'izin', 'presiden', 'mohon', 'ditinjau', 'ulang', 'menteri', 'keuangan']",anaknya purbaya menkeu yg baru dilantik masih muda tapi sudah sombong dan songong bisa jadi sasaran tembak netizen di medsos kalo sdh di ulik² keluarga dan hartanya baru deh nangis sekeluarga izin presiden mohon ditinjau ulang menteri keuangan,anak purbaya menkeu yg baru lantik masih muda tapi sudah sombong dan songong bisa jadi sasar tembak netizen di medsos kalo sdh di ulik keluarga dan harta baru deh nang keluarga izin presiden mohon tinjau ulang menteri uang
1965256349132226770,Tue Sep 09 03:30:00 +0000 2025,4,Menteri Keuangan (Menkeu) Sri Mulyani Indrawati digantikan posisinya oleh Purbaya Yudhi Sadewa. Ia pun yakin sebagai Menkeu dapat membuat Indonesia cerah dalam 2-3 bulan ke depan. &gt;&gt; https://t.co/s0gjeDIJTD https://t.co/2AG2lxymQQ,1965256349132226770,https://pbs.twimg.com/amplify_video_thumb/1965243413940637696/img/IL6_tjur4fO_j58B.jpg,,in,,0,4,2,https://x.com/undefined/status/1965256349132226770,69183155,,menteri keuangan menkeu sri mulyani indrawati digantikan posisinya oleh purbaya yudhi sadewa ia pun yakin sebagai menkeu dapat membuat indonesia cerah dalam bulan ke depan gtgt,"['menteri', 'keuangan', 'menkeu', 'sri', 'mulyani', 'indrawati', 'digantikan', 'posisinya', 'oleh', 'purbaya', 'yudhi', 'sadewa', 'ia', 'pun', 'yakin', 'sebagai', 'menkeu', 'dapat', 'membuat', 'indonesia', 'cerah', 'dalam', 'bulan', 'ke', 'depan', 'gtgt']",menteri keuangan menkeu sri mulyani indrawati digantikan posisinya oleh purbaya yudhi sadewa ia pun yakin sebagai menkeu dapat membuat indonesia cerah dalam bulan ke depan gtgt,menteri uang menkeu sri mulyani indrawati ganti posisi oleh purbaya yudhi sadewa ia pun yakin bagai menkeu dapat buat indonesia cerah dalam bulan ke depan gtgt
1965609146528792607,Wed Sep 10 02:51:54 +0000 2025,144,Menteri Keuangan Purbaya Yudhi Sadewa mengaku kaget ketika pernyataanya soal 17+8 Tuntutan Rakyat banjir kritik publik. Purbaya pun minta maaf atas ucapan blunder beberapa jam setelah dilantik sebagai menteri. Purbaya melihat solusi real buat menghadapi situasi tersebut yaitu https://t.co/d10d1cPVb5,1965609146528792607,https://pbs.twimg.com/media/G0c_GP8a0AAFaTX.jpg,,in,,40,14,20,https://x.com/undefined/status/1965609146528792607,1162545299614662656,,menteri keuangan purbaya yudhi sadewa mengaku kaget ketika pernyataanya soal tuntutan rakyat banjir kritik publik purbaya pun minta maaf atas ucapan blunder beberapa jam setelah dilantik sebagai menteri purbaya melihat solusi real buat menghadapi situasi tersebut yaitu,"['menteri', 'keuangan', 'purbaya', 'yudhi', 'sadewa', 'mengaku', 'kaget', 'ketika', 'pernyataanya', 'soal', 'tuntutan', 'rakyat', 'banjir', 'kritik', 'publik', 'purbaya', 'pun', 'minta', 'maaf', 'atas', 'ucapan', 'blunder', 'beberapa', 'jam', 'setelah', 'dilantik', 'sebagai', 'menteri', 'purbaya', 'melihat', 'solusi', 'real', 'buat', 'menghadapi', 'situasi', 'tersebut', 'yaitu']",menteri keuangan purbaya yudhi sadewa mengaku kaget ketika pernyataanya soal tuntutan rakyat banjir kritik publik purbaya pun minta maaf atas ucapan blunder beberapa jam setelah dilantik sebagai menteri purbaya melihat solusi real buat menghadapi situasi tersebut yaitu,menteri uang purbaya yudhi sadewa aku kaget ketika pernyataanya soal tuntut rakyat banjir kritik publik purbaya pun minta maaf atas ucap blunder beberapa jam telah lantik bagai menteri purbaya lihat solusi real buat hadap situasi sebut yaitu
1966118231338545630,Thu Sep 11 12:34:49 +0000 2025,7,Kementerian Keuangan (Kemenkeu) akan menyalurkan dana pemerintah yang ada di rekening Bank Indonesia (BI) sebesar Rp 200 triliun ke enam bank milik negara (Himpunan Bank Milik Negara/Himbara). Baca di sini: https://t.co/rClM1O6SkA ~TA #Purbaya #MenteriKeuangan https://t.co/hHxNjUfqov,1966118231338545630,https://pbs.twimg.com/media/G0kOGtTakAATzXW.jpg,,in,,3,6,3,https://x.com/undefined/status/1966118231338545630,23343960,,kementerian keuangan kemenkeu akan menyalurkan dana pemerintah yang ada di rekening bank indonesia bi sebesar rp triliun ke enam bank milik negara himpunan bank milik negarahimbara baca di sini ta,"['kementerian', 'keuangan', 'kemenkeu', 'akan', 'menyalurkan', 'dana', 'pemerintah', 'yang', 'ada', 'di', 'rekening', 'bank', 'indonesia', 'bi', 'sebesar', 'rp', 'triliun', 'ke', 'enam', 'bank', 'milik', 'negara', 'himpunan', 'bank', 'milik', 'negarahimbara', 'baca', 'di', 'sini', 'ta']",kementerian keuangan kemenkeu akan menyalurkan dana pemerintah yang ada di rekening bank indonesia bi sebesar rp triliun ke enam bank milik negara himpunan bank milik negarahimbara baca di sini ta,menteri uang kemenkeu akan salur dana perintah yang ada di rekening bank indonesia bi besar rp triliun ke enam bank milik negara himpun bank milik negarahimbara baca di sini ta
1965040337560191308,Mon Sep 08 13:20:02 +0000 2025,65,@CNNIndonesia Buat bapak Purbaya Yudhi Sadewa Menteri keuangan yg Baru mohon maaf pak ya menurut saya itu Gak Perlu Jago seperti yg bapak Katakan tapi yg terpenting itu Bapak Kerja setulus hati dan dengarkan Jeritan Rakyat mohon Pak Jangan Blunder Komentarnya https://t.co/U0FTxGVVSr,1965042447987441895,https://pbs.twimg.com/ext_tw_video_thumb/1965042395910713344/pu/img/rFcT5gmmUIKm6IcC.jpg,CNNIndonesia,in,,1,11,12,https://x.com/undefined/status/1965042447987441895,1456283686312103939,,buat bapak purbaya yudhi sadewa menteri keuangan yg baru mohon maaf pak ya menurut saya itu gak perlu jago seperti yg bapak katakan tapi yg terpenting itu bapak kerja setulus hati dan dengarkan jeritan rakyat mohon pak jangan blunder komentarnya,"['buat', 'bapak', 'purbaya', 'yudhi', 'sadewa', 'menteri', 'keuangan', 'yg', 'baru', 'mohon', 'maaf', 'pak', 'ya', 'menurut', 'saya', 'itu', 'gak', 'perlu', 'jago', 'seperti', 'yg', 'bapak', 'katakan', 'tapi', 'yg', 'terpenting', 'itu', 'bapak', 'kerja', 'setulus', 'hati', 'dan', 'dengarkan', 'jeritan', 'rakyat', 'mohon', 'pak', 'jangan', 'blunder', 'komentarnya']",buat bapak purbaya yudhi sadewa menteri keuangan yg baru mohon maaf pak ya menurut saya itu gak perlu jago seperti yg bapak katakan tapi yg terpenting itu bapak kerja setulus hati dan dengarkan jeritan rakyat mohon pak jangan blunder komentarnya,buat bapak purbaya yudhi sadewa menteri uang yg baru mohon maaf pak ya turut saya itu gak perlu jago seperti yg bapak kata tapi yg penting itu bapak kerja tulus hati dan dengar jerit rakyat mohon pak jangan blunder komentar
1965344884820509144,Tue Sep 09 09:21:49 +0000 2025,78,Menteri Keuangan RI kabinet Merah Putih Sri Mulyani resmi melepas jabatannya pada hari Selasa (9/9) setelah terkena reshuffle yang diberlakukan oleh Presiden Prabowo beberapa waktu lalu. Melepas purnabakti Sri Mulyani ratusan ASN Kemenkeu RI mempersembahkan puisi serta https://t.co/9btCZ7lvdt,1965344884820509144,https://pbs.twimg.com/media/G0ZOmBhbgAIERdT.jpg,,in,,4,52,12,https://x.com/undefined/status/1965344884820509144,55507370,,menteri keuangan ri kabinet merah putih sri mulyani resmi melepas jabatannya pada hari selasa setelah terkena reshuffle yang diberlakukan oleh presiden prabowo beberapa waktu lalu melepas purnabakti sri mulyani ratusan asn kemenkeu ri mempersembahkan puisi serta,"['menteri', 'keuangan', 'ri', 'kabinet', 'merah', 'putih', 'sri', 'mulyani', 'resmi', 'melepas', 'jabatannya', 'pada', 'hari', 'selasa', 'setelah', 'terkena', 'reshuffle', 'yang', 'diberlakukan', 'oleh', 'presiden', 'prabowo', 'beberapa', 'waktu', 'lalu', 'melepas', 'purnabakti', 'sri', 'mulyani', 'ratusan', 'asn', 'kemenkeu', 'ri', 'mempersembahkan', 'puisi', 'serta']",menteri keuangan ri kabinet merah putih sri mulyani resmi melepas jabatannya pada hari selasa setelah terkena reshuffle yang diberlakukan oleh presiden prabowo beberapa waktu lalu melepas purnabakti sri mulyani ratusan asn kemenkeu ri mempersembahkan puisi serta,menteri uang ri kabinet merah putih sri mulyani resmi lepas jabat pada hari selasa telah kena reshuffle yang laku oleh presiden prabowo beberapa waktu lalu lepas purnabakti sri mulyani ratus asn kemenkeu ri sembah puisi serta
1965339480484970757,Tue Sep 09 09:00:21 +0000 2025,21,Baru tau istilah foto Siluet berasal dari menteri keuangan prancis era ratu Antoinette https://t.co/n84PLtwAAD,1965339480484970757,https://pbs.twimg.com/amplify_video_thumb/1965339343092170752/img/awMLjZ0fI194uM9z.jpg,,in,,0,1,12,https://x.com/undefined/status/1965339480484970757,1156869918370873344,,baru tau istilah foto siluet berasal dari menteri keuangan prancis era ratu antoinette,"['baru', 'tau', 'istilah', 'foto', 'siluet', 'berasal', 'dari', 'menteri', 'keuangan', 'prancis', 'era', 'ratu', 'antoinette']",baru tau istilah foto siluet berasal dari menteri keuangan prancis era ratu antoinette,baru tau istilah foto siluet asal dari menteri uang prancis era ratu antoinette
1962325206468575295,Mon Sep 01 01:22:42 +0000 2025,87,Menteri Keuangan Sri Mulyani Indrawati memilih irit bicara usai menghadiri sidang kabinet paripurna di Kantor Presiden Kompleks Istana Kepresidenan Jakarta Minggu (31/8/2025). Baca di sini: https://t.co/lAiOENtDXS ~TA #SriMulyani https://t.co/BiAVLVhKwL,1962325206468575295,https://pbs.twimg.com/media/GzuUWjmaQAAaCXz.jpg,,in,,12,60,16,https://x.com/undefined/status/1962325206468575295,23343960,,menteri keuangan sri mulyani indrawati memilih irit bicara usai menghadiri sidang kabinet paripurna di kantor presiden kompleks istana kepresidenan jakarta minggu baca di sini ta,"['menteri', 'keuangan', 'sri', 'mulyani', 'indrawati', 'memilih', 'irit', 'bicara', 'usai', 'menghadiri', 'sidang', 'kabinet', 'paripurna', 'di', 'kantor', 'presiden', 'kompleks', 'istana', 'kepresidenan', 'jakarta', 'minggu', 'baca', 'di', 'sini', 'ta']",menteri keuangan sri mulyani indrawati memilih irit bicara usai menghadiri sidang kabinet paripurna di kantor presiden kompleks istana kepresidenan jakarta minggu baca di sini ta,menteri uang sri mulyani indrawati pilih irit bicara usai hadir sidang kabinet paripurna di kantor presiden kompleks istana presiden jakarta minggu baca di sini ta
1965340653577277842,Tue Sep 09 09:05:00 +0000 2025,6,Suasana haru menyelimuti prosesi perpisahan Sri Mulyani Indrawati usai serah terima jabatan Menteri Keuangan ketika ia berjalan meninggalkan Gedung Djuanda I dengan disambut jajaran pegawai yang memberikan bunga pelukan hingga lagu perpisahan membuatnya menangis. https://t.co/XYkYK4MB4y,1965340653577277842,https://pbs.twimg.com/media/G0ZK0kPaIAAEevG.jpg,,in,,0,2,1,https://x.com/undefined/status/1965340653577277842,1582972008479920129,,suasana haru menyelimuti prosesi perpisahan sri mulyani indrawati usai serah terima jabatan menteri keuangan ketika ia berjalan meninggalkan gedung djuanda i dengan disambut jajaran pegawai yang memberikan bunga pelukan hingga lagu perpisahan membuatnya menangis,"['suasana', 'haru', 'menyelimuti', 'prosesi', 'perpisahan', 'sri', 'mulyani', 'indrawati', 'usai', 'serah', 'terima', 'jabatan', 'menteri', 'keuangan', 'ketika', 'ia', 'berjalan', 'meninggalkan', 'gedung', 'djuanda', 'i', 'dengan', 'disambut', 'jajaran', 'pegawai', 'yang', 'memberikan', 'bunga', 'pelukan', 'hingga', 'lagu', 'perpisahan', 'membuatnya', 'menangis']",suasana haru menyelimuti prosesi perpisahan sri mulyani indrawati usai serah terima jabatan menteri keuangan ketika ia berjalan meninggalkan gedung djuanda i dengan disambut jajaran pegawai yang memberikan bunga pelukan hingga lagu perpisahan membuatnya menangis,suasana haru limut prosesi pisah sri mulyani indrawati usai serah terima jabat menteri uang ketika ia jalan tinggal gedung djuanda i dengan sambut jajar pegawai yang beri bunga peluk hingga lagu pisah buat menang
1965025888367780011,Mon Sep 08 12:14:14 +0000 2025,15,Naik turun IHSG hal yang biasa disaat pergantian menteri. Menteri Keuangan yang baru Purbaya Yudhi Sadewa merespons fenomena Indeks Harga Saham Gabungan (IHSG) yang anjlok tak lama setelah dirinya dilantik. Purbaya beranggapan hal ini adalah biasa dan bisa dikembalikan dalam https://t.co/eTvmaSZ3fG,1965025888367780011,https://pbs.twimg.com/ext_tw_video_thumb/1965025829945241600/pu/img/HOyN6uioUtAoM312.jpg,,in,,1,1,3,https://x.com/undefined/status/1965025888367780011,1427095335084515333,,naik turun ihsg hal yang biasa disaat pergantian menteri menteri keuangan yang baru purbaya yudhi sadewa merespons fenomena indeks harga saham gabungan ihsg yang anjlok tak lama setelah dirinya dilantik purbaya beranggapan hal ini adalah biasa dan bisa dikembalikan dalam,"['naik', 'turun', 'ihsg', 'hal', 'yang', 'biasa', 'disaat', 'pergantian', 'menteri', 'menteri', 'keuangan', 'yang', 'baru', 'purbaya', 'yudhi', 'sadewa', 'merespons', 'fenomena', 'indeks', 'harga', 'saham', 'gabungan', 'ihsg', 'yang', 'anjlok', 'tak', 'lama', 'setelah', 'dirinya', 'dilantik', 'purbaya', 'beranggapan', 'hal', 'ini', 'adalah', 'biasa', 'dan', 'bisa', 'dikembalikan', 'dalam']",naik turun ihsg hal yang biasa disaat pergantian menteri menteri keuangan yang baru purbaya yudhi sadewa merespons fenomena indeks harga saham gabungan ihsg yang anjlok tak lama setelah dirinya dilantik purbaya beranggapan hal ini adalah biasa dan bisa dikembalikan dalam,naik turun ihsg hal yang biasa saat ganti menteri menteri uang yang baru purbaya yudhi sadewa respons fenomena indeks harga saham gabung ihsg yang anjlok tak lama telah diri lantik purbaya anggap hal ini adalah biasa dan bisa kembali dalam
1963238507851510261,Wed Sep 03 13:51:50 +0000 2025,8,Menteri Keuangan Sri Mulyani mengungkapkan kisah pilu saat rumah pribadinya dijarah massa pada akhir Agustus 2025. Ia menyoroti seorang pria berjaket merah dan helm hitam yang dengan tenang membawa lukisan bunga buatannya keluar dari rumah. Lukisan itu yang dibuat 17 tahun lalu https://t.co/k9pspTUtY2,1963238507851510261,https://pbs.twimg.com/amplify_video_thumb/1963238339504713728/img/RbBxXEf_oyMKERN5.jpg,,in,,3,21,3,https://x.com/undefined/status/1963238507851510261,55507370,,menteri keuangan sri mulyani mengungkapkan kisah pilu saat rumah pribadinya dijarah massa pada akhir agustus ia menyoroti seorang pria berjaket merah dan helm hitam yang dengan tenang membawa lukisan bunga buatannya keluar dari rumah lukisan itu yang dibuat tahun lalu,"['menteri', 'keuangan', 'sri', 'mulyani', 'mengungkapkan', 'kisah', 'pilu', 'saat', 'rumah', 'pribadinya', 'dijarah', 'massa', 'pada', 'akhir', 'agustus', 'ia', 'menyoroti', 'seorang', 'pria', 'berjaket', 'merah', 'dan', 'helm', 'hitam', 'yang', 'dengan', 'tenang', 'membawa', 'lukisan', 'bunga', 'buatannya', 'keluar', 'dari', 'rumah', 'lukisan', 'itu', 'yang', 'dibuat', 'tahun', 'lalu']",menteri keuangan sri mulyani mengungkapkan kisah pilu saat rumah pribadinya dijarah massa pada akhir agustus ia menyoroti seorang pria berjaket merah dan helm hitam yang dengan tenang membawa lukisan bunga buatannya keluar dari rumah lukisan itu yang dibuat tahun lalu,menteri uang sri mulyani ungkap kisah pilu saat rumah pribadi jarah massa pada akhir agustus ia sorot orang pria jaket merah dan helm hitam yang dengan tenang bawa lukis bunga buat keluar dari rumah lukis itu yang buat tahun lalu
1965765848251121844,Wed Sep 10 13:14:35 +0000 2025,211,Menteri Keuangan Baru Janji Jaga Defisit APBN &amp; Injeksi Rp200T ke Sistem Perbankan‍ More story https://t.co/tRIRpzvjdZ,1965765848251121844,https://pbs.twimg.com/media/G0fNnWtb0AACTba.jpg,,in,,17,6,25,https://x.com/undefined/status/1965765848251121844,587189716,,menteri keuangan baru janji jaga defisit apbn amp injeksi rpt ke sistem perbankan more story,"['menteri', 'keuangan', 'baru', 'janji', 'jaga', 'defisit', 'apbn', 'amp', 'injeksi', 'rpt', 'ke', 'sistem', 'perbankan', 'more', 'story']",menteri keuangan baru janji jaga defisit apbn amp injeksi rpt ke sistem perbankan more story,menteri uang baru janji jaga defisit apbn amp injeksi rpt ke sistem perban more story
1965445092032086437,Tue Sep 09 16:00:00 +0000 2025,2,Menteri Keuangan Purbaya Yudhi Sadewa merespons soal anjloknya IHSG setelah Presiden Prabowo Subianto melakukan reshuffle. Menurut Purbaya pelemahan IHSG disebabkan adanya ketakutan dari pasar karena berbagai faktor. #detikfinance #IHSG #Anjlok #Perbaiki https://t.co/umXVjprZwV,1965445092032086437,https://pbs.twimg.com/amplify_video_thumb/1965280912360558592/img/H5vCPu3A_n-5M1gD.jpg,,in,,0,0,0,https://x.com/undefined/status/1965445092032086437,135795460,,menteri keuangan purbaya yudhi sadewa merespons soal anjloknya ihsg setelah presiden prabowo subianto melakukan reshuffle menurut purbaya pelemahan ihsg disebabkan adanya ketakutan dari pasar karena berbagai faktor,"['menteri', 'keuangan', 'purbaya', 'yudhi', 'sadewa', 'merespons', 'soal', 'anjloknya', 'ihsg', 'setelah', 'presiden', 'prabowo', 'subianto', 'melakukan', 'reshuffle', 'menurut', 'purbaya', 'pelemahan', 'ihsg', 'disebabkan', 'adanya', 'ketakutan', 'dari', 'pasar', 'karena', 'berbagai', 'faktor']",menteri keuangan purbaya yudhi sadewa merespons soal anjloknya ihsg setelah presiden prabowo subianto melakukan reshuffle menurut purbaya pelemahan ihsg disebabkan adanya ketakutan dari pasar karena berbagai faktor,menteri uang purbaya yudhi sadewa respons soal anjlok ihsg telah presiden prabowo subianto laku reshuffle turut purbaya lemah ihsg sebab ada takut dari pasar karena bagai faktor
1966079271610495120,Thu Sep 11 10:00:00 +0000 2025,1,Menteri Keuangan Purbaya Yudhi Sadewa menyatakan akan memindahkan dana pemerintah sebesar Rp 200 triliun dari Bank Indonesia (BI) ke sistem perbankan. Hal itu dilakukan untuk mendorong pertumbuhan ekonomi. &gt;&gt; https://t.co/OfZi0IQ1lv⁣ #detikcom https://t.co/u7P0wLbHJU,1966079271610495120,https://pbs.twimg.com/amplify_video_thumb/1966041911002832896/img/7WcAuuY-N1K9xY1p.jpg,,in,,0,0,1,https://x.com/undefined/status/1966079271610495120,69183155,,menteri keuangan purbaya yudhi sadewa menyatakan akan memindahkan dana pemerintah sebesar rp triliun dari bank indonesia bi ke sistem perbankan hal itu dilakukan untuk mendorong pertumbuhan ekonomi gtgt,"['menteri', 'keuangan', 'purbaya', 'yudhi', 'sadewa', 'menyatakan', 'akan', 'memindahkan', 'dana', 'pemerintah', 'sebesar', 'rp', 'triliun', 'dari', 'bank', 'indonesia', 'bi', 'ke', 'sistem', 'perbankan', 'hal', 'itu', 'dilakukan', 'untuk', 'mendorong', 'pertumbuhan', 'ekonomi', 'gtgt']",menteri keuangan purbaya yudhi sadewa menyatakan akan memindahkan dana pemerintah sebesar rp triliun dari bank indonesia bi ke sistem perbankan hal itu dilakukan untuk mendorong pertumbuhan ekonomi gtgt,menteri uang purbaya yudhi sadewa nyata akan pindah dana perintah besar rp triliun dari bank indonesia bi ke sistem perban hal itu laku untuk dorong tumbuh ekonomi gtgt
1962344072825454700,Mon Sep 01 02:37:40 +0000 2025,109,Menteri Keuangan Sri Mulyani Indrawati akhirnya angkat bicara usai kediamannya di kawasan Bintaro Sektor 3 Jakarta Selatan dijarah massa pada Minggu (31/8/2025) dini hari. Dalam pernyataannya di Instagram Sri Mulyani menyampaikan rasa terima kasih atas doa dan dukungan https://t.co/yR2PR9zYO0,1962344072825454700,https://pbs.twimg.com/media/GzulhyvbQAA7V1x.jpg,,in,,10,44,22,https://x.com/undefined/status/1962344072825454700,23343960,,menteri keuangan sri mulyani indrawati akhirnya angkat bicara usai kediamannya di kawasan bintaro sektor jakarta selatan dijarah massa pada minggu dini hari dalam pernyataannya di instagram sri mulyani menyampaikan rasa terima kasih atas doa dan dukungan,"['menteri', 'keuangan', 'sri', 'mulyani', 'indrawati', 'akhirnya', 'angkat', 'bicara', 'usai', 'kediamannya', 'di', 'kawasan', 'bintaro', 'sektor', 'jakarta', 'selatan', 'dijarah', 'massa', 'pada', 'minggu', 'dini', 'hari', 'dalam', 'pernyataannya', 'di', 'instagram', 'sri', 'mulyani', 'menyampaikan', 'rasa', 'terima', 'kasih', 'atas', 'doa', 'dan', 'dukungan']",menteri keuangan sri mulyani indrawati akhirnya angkat bicara usai kediamannya di kawasan bintaro sektor jakarta selatan dijarah massa pada minggu dini hari dalam pernyataannya di instagram sri mulyani menyampaikan rasa terima kasih atas doa dan dukungan,menteri uang sri mulyani indrawati akhir angkat bicara usai diam di kawasan bintaro sektor jakarta selatan jarah massa pada minggu dini hari dalam nyata di instagram sri mulyani sampai rasa terima kasih atas doa dan dukung
1965351058869477507,Tue Sep 09 09:46:21 +0000 2025,10,Tangis Haru Sri Mulyani saat Tinggalkan Kantor kemenkeu Karyawan Nyanyikan Lagu Perpisahan Sri Mulyani resmi mengundurkan diri sebagai menteri keuangan dari Kabinet Merah Putih pimpinan Presiden Prabowo Subianto. Dalam kesempatan itu ia mengaku selama mengemban tugas sebagai https://t.co/2iCItKDjre,1965351058869477507,https://pbs.twimg.com/amplify_video_thumb/1965349866969939968/img/PttT4BKnurgUF1Si.jpg,,in,,1,4,1,https://x.com/undefined/status/1965351058869477507,68930552,,tangis haru sri mulyani saat tinggalkan kantor kemenkeu karyawan nyanyikan lagu perpisahan sri mulyani resmi mengundurkan diri sebagai menteri keuangan dari kabinet merah putih pimpinan presiden prabowo subianto dalam kesempatan itu ia mengaku selama mengemban tugas sebagai,"['tangis', 'haru', 'sri', 'mulyani', 'saat', 'tinggalkan', 'kantor', 'kemenkeu', 'karyawan', 'nyanyikan', 'lagu', 'perpisahan', 'sri', 'mulyani', 'resmi', 'mengundurkan', 'diri', 'sebagai', 'menteri', 'keuangan', 'dari', 'kabinet', 'merah', 'putih', 'pimpinan', 'presiden', 'prabowo', 'subianto', 'dalam', 'kesempatan', 'itu', 'ia', 'mengaku', 'selama', 'mengemban', 'tugas', 'sebagai']",tangis haru sri mulyani saat tinggalkan kantor kemenkeu karyawan nyanyikan lagu perpisahan sri mulyani resmi mengundurkan diri sebagai menteri keuangan dari kabinet merah putih pimpinan presiden prabowo subianto dalam kesempatan itu ia mengaku selama mengemban tugas sebagai,tangis haru sri mulyani saat tinggal kantor kemenkeu karyawan nyanyi lagu pisah sri mulyani resmi undur diri bagai menteri uang dari kabinet merah putih pimpin presiden prabowo subianto dalam sempat itu ia aku lama emban tugas bagai
1963275405252493790,Wed Sep 03 16:18:27 +0000 2025,119,2 Menteri pengurus Guru dan 1 Menteri Bendahara Guru menyatakan sikap keuangan untuk Guru Sikapnya suram semua,1963275405252493790,,,in,,0,0,53,https://x.com/undefined/status/1963275405252493790,1498383122571751427,,menteri pengurus guru dan menteri bendahara guru menyatakan sikap keuangan untuk guru sikapnya suram semua,"['menteri', 'pengurus', 'guru', 'dan', 'menteri', 'bendahara', 'guru', 'menyatakan', 'sikap', 'keuangan', 'untuk', 'guru', 'sikapnya', 'suram', 'semua']",menteri pengurus guru dan menteri bendahara guru menyatakan sikap keuangan untuk guru sikapnya suram semua,menteri urus guru dan menteri bendahara guru nyata sikap uang untuk guru sikap suram semua
1966086897115214333,Thu Sep 11 10:30:19 +0000 2025,9,Menteri Keuangan Nepal Diamankan Warga Diserahkan Ke Tentara नेपालका अर्थमन्त्रीलाई सुरक्षा नागरिक सेनाको जिम्मामा Sumber: quotes.nepal - Instagram #nepal #genz #nepalitiktok #nepali #demonstration https://t.co/hyRlugmAVg,1966086897115214333,https://pbs.twimg.com/ext_tw_video_thumb/1966086835467333632/pu/img/kDm5ZcPYOkPnT7E2.jpg,,und,,1,0,3,https://x.com/undefined/status/1966086897115214333,2170763288,,menteri keuangan nepal diamankan warga diserahkan ke tentara नपलक अरथमनतरलई सरकष नगरक सनक जममम sumber quotesnepal instagram,"['menteri', 'keuangan', 'nepal', 'diamankan', 'warga', 'diserahkan', 'ke', 'tentara', 'नपलक', 'अरथमनतरलई', 'सरकष', 'नगरक', 'सनक', 'जममम', 'sumber', 'quotesnepal', 'instagram']",menteri keuangan nepal diamankan warga diserahkan ke tentara नपलक अरथमनतरलई सरकष नगरक सनक जममम sumber quotesnepal instagram,menteri uang nepal aman warga serah ke tentara sumber quotesnepal instagram
